Leather Armour,sml +2AC,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
SPARE,Description,1,0.0,False,['SPARE;0'],['SPARE;Default']
